X,Y,Trt,/,Site,elevation,elevation_st,meanndvi,medianndvi,stndvi,nvdi_st
423228,6522773,1,/,Julimar,265,-0.587786598,0.721658705,0.990365376,0.97715698,0.828432891
423728,6522773,1,/,Julimar,275,-0.302501052,0.700767694,0.588663019,0.598553875,0.644771014
424228,6522773,1,/,Julimar,270,-0.445143825,0.650087113,0.204246631,0.545652566,0.748801289
424728,6522773,1,/,Julimar,275,-0.302501052,0.458690976,0.625625864,0.936949813,0.992115441
425228,6522773,1,/,Julimar,275,-0.302501052,0.289829363,0.371384633,0.851390076,0.059704991
425728,6522773,1,/,Julimar,285,-0.017215507,0.224743217,0.26673804,0.342605236,0.383171126
426228,6522773,1,/,Julimar,280,-0.15985828,0.646075002,0.311506386,0.270273747,0.317937689
426728,6522773,1,/,Julimar,275,-0.302501052,0.391014614,0.693725481,0.134069752,0.46604626
427228,6522773,1,/,Julimar,295,0.268070038,0.232905522,0.052663745,0.22810113,0.189497811
427728,6522773,1,/,Julimar,290,0.125427266,0.020908013,0.64154985,0.864691854,0.410133161
428228,6522773,1,/,Julimar,290,0.125427266,0.527203481,0.82050146,0.69635471,0.06728294
430728,6522773,1,/,Julimar,280,-0.15985828,0.639070254,0.264212133,0.313314454,0.04279344
431228,6522773,1,/,Julimar,270,-0.445143825,0.664064948,0.583780721,0.871256409,0.789008786
431728,6522773,1,/,Julimar,255,-0.873072143,0.401484928,0.207072731,0.731781037,0.570676226
432228,6522773,1,/,Julimar,260,-0.730429371,0.207563415,0.218816539,0.741800899,0.865460156
432728,6522773,1,/,Julimar,270,-0.445143825,0.36541981,0.619525469,0.942448297,0.970387298
433228,6522773,1,/,Julimar,280,-0.15985828,0.556012521,0.42506901,0.385342091,0.497601739
433728,6522773,1,/,Julimar,280,-0.15985828,0.108731725,0.709595776,0.157351379,0.900602502
434228,6522773,1,/,Julimar,285,-0.017215507,0.21499181,0.673768795,0.898823026,0.675673926
422728,6523273,1,/,Julimar,220,-1.871571552,0.074600948,0.048422483,0.060215546,0.228138351
423228,6523273,1,/,Julimar,260,-0.730429371,0.549784648,0.909604534,0.012079893,0.058496994
423728,6523273,1,/,Julimar,255,-0.873072143,0.429138538,0.653098927,0.728150072,0.317786528
424228,6523273,1,/,Julimar,255,-0.873072143,0.003011099,0.64174662,0.107301655,0.480120143
424728,6523273,1,/,Julimar,255,-0.873072143,0.152817026,0.193172423,0.623705563,0.810920456
425228,6523273,1,/,Julimar,265,-0.587786598,0.40233075,0.501717363,0.652389445,0.283115846
425728,6523273,1,/,Julimar,265,-0.587786598,0.027886797,0.931155096,0.25492168,0.754269411
426228,6523273,1,/,Julimar,250,-1.015714916,0.590244134,0.798987897,0.226592825,0.670106443
426728,6523273,1,/,Julimar,260,-0.730429371,0.220123377,0.119737905,0.843664453,0.083116622
427228,6523273,1,/,Julimar,260,-0.730429371,0.591581181,0.124569321,0.239725485,0.14712188
427728,6523273,1,/,Julimar,260,-0.730429371,0.033733118,0.48457158,0.860911817,0.53091045
430728,6523273,1,/,Julimar,285,-0.017215507,0.030459866,0.697658846,0.495958122,0.950014426
431228,6523273,1,/,Julimar,280,-0.15985828,0.923461781,0.923465964,0.606665767,0.210846903
431728,6523273,1,/,Julimar,260,-0.730429371,0.445324283,0.930689838,0.32982362,0.183526022
432228,6523273,1,/,Julimar,285,-0.017215507,0.221004895,0.466152391,0.699227309,0.775929834
432728,6523273,1,/,Julimar,290,0.125427266,0.124044916,0.152723123,0.866817669,0.230098514
433228,6523273,1,/,Julimar,305,0.553355584,0.954538171,0.63344994,0.117107062,0.734573943
433728,6523273,1,/,Julimar,305,0.553355584,0.130640745,0.679116148,0.551528121,0.201749201
422728,6523773,1,/,Julimar,205,-2.299499871,0.30332006,0.57175369,0.996382315,0.092417556
423228,6523773,1,/,Julimar,220,-1.871571552,0.021405504,0.109552636,0.505894868,0.501559568
423728,6523773,1,/,Julimar,220,-1.871571552,0.449442519,0.14134023,0.848996456,0.937713424
424228,6523773,1,/,Julimar,230,-1.586286007,0.195091663,0.542341397,0.490066293,0.826531092
424728,6523773,1,/,Julimar,230,-1.586286007,0.64515665,0.341548763,0.052017625,0.266095736
425228,6523773,1,/,Julimar,235,-1.443643234,0.354050113,0.471276273,0.099643523,0.096732169
425728,6523773,1,/,Julimar,240,-1.301000462,0.445782032,0.602951574,0.209984326,0.200304366
426228,6523773,1,/,Julimar,275,-0.302501052,0.186213788,0.612080646,0.109818236,0.399321897
426728,6523773,1,/,Julimar,265,-0.587786598,0.432915738,0.946155491,0.76229985,0.348808156
427228,6523773,1,/,Julimar,270,-0.445143825,0.413198216,0.402774545,0.111520459,0.72597985
427728,6523773,1,/,Julimar,275,-0.302501052,0.350118167,0.637868227,0.815137268,0.43501758
428228,6523773,1,/,Julimar,280,-0.15985828,0.066169058,0.071102509,0.629365441,0.944248791
428728,6523773,1,/,Julimar,280,-0.15985828,0.328183279,0.127370837,0.874488067,0.912146526
430728,6523773,1,/,Julimar,290,0.125427266,0.403952687,0.047895703,0.766949094,0.87602926
431228,6523773,1,/,Julimar,275,-0.302501052,0.042134795,0.515810388,0.784172797,0.107934664
431728,6523773,1,/,Julimar,265,-0.587786598,0.01967679,0.196466916,0.852589269,0.160932507
432228,6523773,1,/,Julimar,270,-0.445143825,0.763684414,0.59131635,0.690918012,0.791623833
432728,6523773,1,/,Julimar,290,0.125427266,0.279510375,0.370841937,0.731163701,0.876809043
433228,6523773,1,/,Julimar,300,0.410712811,0.960148892,0.722180799,0.865858077,0.373418643
422728,6524273,1,/,Julimar,210,-2.156857098,0.606938108,0.424280496,0.540331958,0.78983788
423228,6524273,1,/,Julimar,220,-1.871571552,0.351514093,0.570731049,0.530422758,0.881097736
423728,6524273,1,/,Julimar,230,-1.586286007,0.295854059,0.963536697,0.134214895,0.794316089
424228,6524273,1,/,Julimar,245,-1.158357689,0.574601326,0.114916657,0.275275793,0.854448702
424728,6524273,1,/,Julimar,260,-0.730429371,0.458631231,0.242369712,0.88018881,0.82895982
425228,6524273,1,/,Julimar,255,-0.873072143,0.236221059,0.347710445,0.213469598,0.112062732
425728,6524273,1,/,Julimar,260,-0.730429371,0.87810339,0.245108638,0.853698039,0.042066103
426228,6524273,1,/,Julimar,265,-0.587786598,0.108966896,0.581830814,0.699381274,0.567431238
426728,6524273,1,/,Julimar,280,-0.15985828,0.511632165,0.658763327,0.127799792,0.678681356
427228,6524273,1,/,Julimar,280,-0.15985828,0.556357598,0.020431821,0.814440115,0.92150984
427728,6524273,1,/,Julimar,290,0.125427266,0.014562145,0.817514974,0.18720954,0.228582342
428228,6524273,1,/,Julimar,290,0.125427266,0.532557753,0.180358599,0.971436768,0.217361373
428728,6524273,1,/,Julimar,290,0.125427266,0.531727584,0.208725616,0.768328381,0.673037625
429228,6524273,1,/,Julimar,290,0.125427266,0.704169269,0.799269143,0.624839921,0.613965939
431228,6524273,1,/,Julimar,285,-0.017215507,0.401479377,0.708669824,0.269897947,0.791371849
431728,6524273,1,/,Julimar,275,-0.302501052,0.181047214,0.761499346,0.264014263,0.952138839
432228,6524273,1,/,Julimar,270,-0.445143825,0.545674175,0.498160486,0.310346549,0.113641777
432728,6524273,1,/,Julimar,270,-0.445143825,0.870583448,0.386259296,0.452827004,0.050375269
433228,6524273,1,/,Julimar,280,-0.15985828,0.938136463,0.65861999,0.021752062,0.684054735
423228,6524773,1,/,Julimar,255,-0.873072143,0.716681441,0.233558068,0.420850332,0.183122635
423728,6524773,1,/,Julimar,265,-0.587786598,0.088311857,0.823135068,0.135824545,0.149713174
424228,6524773,1,/,Julimar,260,-0.730429371,0.851473266,0.639240805,0.725857217,0.907484369
424728,6524773,1,/,Julimar,245,-1.158357689,0.018604997,0.128249802,0.640956262,0.256210082
425228,6524773,1,/,Julimar,275,-0.302501052,0.728320383,0.339295365,0.420566018,0.61899057
425728,6524773,1,/,Julimar,300,0.410712811,0.994380788,0.010185681,0.332810401,0.140449713
426228,6524773,1,/,Julimar,270,-0.445143825,0.52587917,0.746662745,0.341922291,0.803516009
426728,6524773,1,/,Julimar,260,-0.730429371,0.181800853,0.693449046,0.93195306,0.542572854
427228,6524773,1,/,Julimar,270,-0.445143825,0.116558874,0.616561717,0.363070841,0.160396509
427728,6524773,1,/,Julimar,280,-0.15985828,0.228759767,0.037263268,0.905532678,0.227321188
428228,6524773,1,/,Julimar,285,-0.017215507,0.743810365,0.384173892,0.720177841,0.813453668
428728,6524773,1,/,Julimar,280,-0.15985828,0.148862572,0.369668768,0.544744795,0.818821903
429228,6524773,1,/,Julimar,285,-0.017215507,0.106837978,0.639878679,0.483667813,0.076539811
425228,6525273,1,/,Julimar,290,0.125427266,0.187493233,0.527054707,0.173025321,0.499651648
425728,6525273,1,/,Julimar,310,0.695998357,0.966708756,0.544265509,0.4591229,0.301820907
426228,6525273,1,/,Julimar,290,0.125427266,0.938783087,0.490980092,0.935190552,0.95393641
426728,6525273,1,/,Julimar,275,-0.302501052,0.8480691,0.97408528,0.578672277,0.695146608
427228,6525273,1,/,Julimar,285,-0.017215507,0.947067274,0.965141118,0.112703938,0.005132492
427728,6525273,1,/,Julimar,285,-0.017215507,0.80627136,0.71447059,0.852922039,0.928107086
428228,6525273,1,/,Julimar,280,-0.15985828,0.548710444,0.188843764,0.433262654,0.269558786
428728,6525273,1,/,Julimar,275,-0.302501052,0.312645813,0.044354842,0.871450508,0.810229614
429228,6525273,1,/,Julimar,280,-0.15985828,0.696296371,0.271576653,0.552664289,0.102998173
429728,6525273,1,/,Julimar,295,0.268070038,0.608739011,0.11104094,0.209695172,0.042305611
426228,6525773,1,/,Julimar,300,0.410712811,0.592606177,0.037275788,0.384636857,0.949000174
426728,6525773,1,/,Julimar,300,0.410712811,0.729111263,0.022342841,0.767338138,0.935029376
427228,6525773,1,/,Julimar,315,0.838641129,0.178097385,0.353961558,0.693107146,0.962558474
427728,6525773,1,/,Julimar,310,0.695998357,0.932745239,0.233111021,0.703144258,0.326358123
428228,6525773,1,/,Julimar,300,0.410712811,0.376354036,0.504794745,0.355139871,0.321151616
428728,6525773,1,/,Julimar,285,-0.017215507,0.797239238,0.018203013,0.141546023,0.966980413
429228,6525773,1,/,Julimar,295,0.268070038,0.561560104,0.603194197,0.394366752,0.06654773
426728,6526273,1,/,Julimar,305,0.553355584,0.107356048,0.986031111,0.827536846,0.98044379
427228,6526273,1,/,Julimar,300,0.410712811,0.919129682,0.95682838,0.131677707,0.032014159
427728,6526273,1,/,Julimar,315,0.838641129,0.35763371,0.270467765,0.781373475,0.858510959
428228,6526273,1,/,Julimar,300,0.410712811,0.403015524,0.626926717,0.935639362,0.019537987
428728,6526273,1,/,Julimar,310,0.695998357,0.247487508,0.003785702,0.674226451,0.87197255
429228,6526273,1,/,Julimar,315,0.838641129,0.781731074,0.035311954,0.58515286,0.294094617
426728,6526773,1,/,Julimar,290,0.125427266,0.930089298,0.942188891,0.688206699,0.683929905
427228,6526773,1,/,Julimar,285,-0.017215507,0.904544439,0.214694969,0.653940852,0.898114716
427728,6526773,1,/,Julimar,290,0.125427266,0.648184244,0.618175499,0.654196524,0.838292419
428228,6526773,1,/,Julimar,290,0.125427266,0.114819613,0.118575809,0.472195476,0.966503784
428728,6526773,1,/,Julimar,315,0.838641129,0.762070766,0.515340319,0.884963692,0.284207849
429228,6526773,1,/,Julimar,320,0.981283902,0.627135786,0.912061188,0.272214546,0.222730122
426728,6527273,1,/,Julimar,280,-0.15985828,0.707456758,0.815279116,0.283363864,0.345059768
427228,6527273,1,/,Julimar,295,0.268070038,0.96848051,0.500364639,0.387478074,0.109557606
427728,6527273,1,/,Julimar,305,0.553355584,0.353559896,0.764267569,0.692786615,0.134348477
428228,6527273,1,/,Julimar,315,0.838641129,0.775023483,0.312740791,0.714011388,0.915957059
428728,6527273,1,/,Julimar,320,0.981283902,0.704286503,0.490204115,0.735193422,0.658893256
429228,6527273,1,/,Julimar,335,1.40921222,0.200554778,0.123153228,0.791419482,0.661113507
426728,6527773,1,/,Julimar,285,-0.017215507,0.726180544,0.643299001,0.588788362,0.995744375
427228,6527773,1,/,Julimar,290,0.125427266,0.141369797,0.324852533,0.147466077,0.205332026
427728,6527773,1,/,Julimar,300,0.410712811,0.874233209,0.779716977,0.766029201,0.47509619
428228,6527773,1,/,Julimar,300,0.410712811,0.054340785,0.386785602,0.386811868,0.577823672
428728,6527773,1,/,Julimar,310,0.695998357,0.751894352,0.015686915,0.631383183,0.558809483
429228,6527773,1,/,Julimar,315,0.838641129,0.231107017,0.891320367,0.056267745,0.324414814
426728,6528273,1,/,Julimar,280,-0.15985828,0.580674348,0.581527231,0.112329511,0.154108314
427228,6528273,1,/,Julimar,285,-0.017215507,0.896598396,0.873450318,0.799989803,0.586549584
427728,6528273,1,/,Julimar,305,0.553355584,0.983534319,0.963422316,0.764635867,0.682423134
428228,6528273,1,/,Julimar,315,0.838641129,0.426293891,0.531563967,0.122790198,0.974749237
428728,6528273,1,/,Julimar,325,1.123926675,0.983207069,0.130777753,0.817625343,0.039809713
429228,6528273,1,/,Julimar,325,1.123926675,0.034686042,0.804207785,0.719926907,0.486373398
426728,6528773,1,/,Julimar,300,0.410712811,0.82755789,0.00125003,0.150480794,0.802518047
427228,6528773,1,/,Julimar,295,0.268070038,0.420046401,0.48666093,0.439243069,0.452569006
427728,6528773,1,/,Julimar,295,0.268070038,0.201402429,0.67515767,0.41593053,0.86410073
428228,6528773,1,/,Julimar,300,0.410712811,0.104276818,0.872537126,0.63738239,0.583067816
428728,6528773,1,/,Julimar,305,0.553355584,0.214245233,0.20047519,0.244528005,0.799998849
429228,6528773,1,/,Julimar,320,0.981283902,0.486475104,0.942127414,0.226889039,0.356942555
429728,6528773,1,/,Julimar,330,1.266569447,0.714834203,0.120166655,0.944976672,0.017331574
426728,6529273,1,/,Julimar,320,0.981283902,0.330047086,0.077551871,0.900721139,0.590984716
427228,6529273,1,/,Julimar,310,0.695998357,0.775580721,0.485876534,0.215630052,0.330697234
427728,6529273,1,/,Julimar,305,0.553355584,0.829441325,0.952003352,0.364808486,0.768988611
428228,6529273,1,/,Julimar,320,0.981283902,0.874191355,0.847364267,0.459554841,0.104966076
428728,6529273,1,/,Julimar,320,0.981283902,0.713645378,0.19633074,0.353415324,0.120020384
429228,6529273,1,/,Julimar,325,1.123926675,0.432027227,0.461589802,0.022051641,0.193766404
429728,6529273,1,/,Julimar,340,1.551854993,0.428397553,0.049867313,0.283260477,0.9373399
427228,6529773,1,/,Julimar,325,1.123926675,0.298354974,0.490307477,0.448689578,0.684029444
427728,6529773,1,/,Julimar,315,0.838641129,0.336082079,0.264262523,0.779165976,0.618670779
428228,6529773,1,/,Julimar,330,1.266569447,0.069546398,0.308174706,0.605228829,0.616510238
428728,6529773,1,/,Julimar,335,1.40921222,0.252751832,0.887894246,0.684906835,0.555647637
429228,6529773,1,/,Julimar,330,1.266569447,0.485425528,0.471589388,0.552684538,0.253329186
429728,6529773,1,/,Julimar,340,1.551854993,0.296208736,0.09559667,0.053727141,0.09190365
427228,6530273,1,/,Julimar,310,0.695998357,0.449129595,0.137720986,0.037530279,0.620864973
427728,6530273,1,/,Julimar,310,0.695998357,0.545243015,0.705830618,0.008306258,0.882872394
428228,6530273,1,/,Julimar,310,0.695998357,0.527302585,0.817173438,0.291841805,0.045105339
428728,6530273,1,/,Julimar,320,0.981283902,0.645292831,0.102903658,0.354792056,0.468264462
429228,6530273,1,/,Julimar,330,1.266569447,0.626307936,0.421797107,0.0981625,0.251321891
429728,6530273,1,/,Julimar,340,1.551854993,0.553635263,0.064023202,0.994726971,0.302343252
427228,6530773,1,/,Julimar,290,0.125427266,0.660931724,0.906610558,0.419486465,0.219065847
427728,6530773,1,/,Julimar,295,0.268070038,0.741872282,0.965192074,0.430574648,0.441119657
428228,6530773,1,/,Julimar,305,0.553355584,0.22201573,0.507471502,0.164542296,0.25891112
428728,6530773,1,/,Julimar,330,1.266569447,0.441312428,0.617846384,0.943641858,0.165494779
429228,6530773,1,/,Julimar,335,1.40921222,0.405248143,0.64432256,0.994448391,0.665007948
429728,6530773,1,/,Julimar,335,1.40921222,0.934579092,0.137568944,0.633279942,0.639431873
427228,6531273,1,/,Julimar,300,0.410712811,0.12383018,0.715383548,0.129652083,0.319856898
427728,6531273,1,/,Julimar,295,0.268070038,0.977378699,0.240518407,0.603519152,0.373638684
428228,6531273,1,/,Julimar,305,0.553355584,0.040720287,0.194465513,0.760121962,0.245652943
428728,6531273,1,/,Julimar,310,0.695998357,0.586437576,0.184689344,0.686299086,0.780647997
429228,6531273,1,/,Julimar,320,0.981283902,0.493638436,0.524130133,0.326320849,0.720519251
429728,6531273,1,/,Julimar,310,0.695998357,0.266859827,0.145305341,0.677280719,0.109259897
427228,6531773,1,/,Julimar,275,-0.302501052,0.651665859,0.498990973,0.137979224,0.160819868
427728,6531773,1,/,Julimar,290,0.125427266,0.617124472,0.533774706,0.966556337,0.004957505
428228,6531773,1,/,Julimar,315,0.838641129,0.788918947,0.621890543,0.886884117,0.739689359
428728,6531773,1,/,Julimar,320,0.981283902,0.677774257,0.879662481,0.507535822,0.239551215
429228,6531773,1,/,Julimar,285,-0.017215507,0.6761984,0.351430995,0.137607502,0.81038708
448829.8,6306273,1,/,Batalling,265,-1.557178643,0.425934779,0.423664048,0.081239577,-1.516626438
449329.8,6306273,1,/,Batalling,270,-1.390301844,0.536048464,0.56024605,0.096179067,0.23996242
449829.8,6306273,1,/,Batalling,285,-0.889671446,0.511635825,0.565512598,0.14453648,-0.14948027
450329.8,6306273,1,/,Batalling,285,-0.889671446,0.572954496,0.577297211,0.037735876,0.828705995
450829.8,6306273,1,/,Batalling,310,-0.05528745,0.578574922,0.582474321,0.033052514,0.918365856
451329.8,6306273,1,/,Batalling,290,-0.722794647,0.588901857,0.593477666,0.037078254,1.083106315
451829.8,6306273,1,/,Batalling,300,-0.389041049,0.579672014,0.584132642,0.037169921,0.935867219
448329.8,6306773,1,/,Batalling,255,-1.890932241,0.524643484,0.535661519,0.064290521,0.058024446
448829.8,6306773,1,/,Batalling,255,-1.890932241,0.493124322,0.504701316,0.092430408,-0.444785071
449329.8,6306773,1,/,Batalling,270,-1.390301844,0.54275751,0.554314524,0.060073067,0.346988494
449829.8,6306773,1,/,Batalling,300,-0.389041049,0.569411393,0.574773997,0.042675645,0.772184635
450329.8,6306773,1,/,Batalling,300,-0.389041049,0.51971151,0.568501949,0.12929208,-0.020652883
450829.8,6306773,1,/,Batalling,320,0.278466148,0.562744919,0.572115421,0.053607573,0.665837691
451329.8,6306773,1,/,Batalling,315,0.111589349,0.583230279,0.586145937,0.031601049,0.992630451
451829.8,6306773,1,/,Batalling,330,0.612219747,0.557147898,0.566198647,0.055220204,0.576551198
452329.8,6306773,1,/,Batalling,320,0.278466148,0.552194433,0.559851378,0.050880647,0.497531034
447829.8,6307273,1,/,Batalling,280,-1.056548245,0.566393759,0.569496334,0.040501831,0.724045821
448329.8,6307273,1,/,Batalling,255,-1.890932241,0.508227824,0.517149627,0.074637394,-0.203846415
448829.8,6307273,1,/,Batalling,260,-1.724055442,0.521464785,0.528550267,0.078556327,0.007316241
449329.8,6307273,1,/,Batalling,275,-1.223425045,0.506598191,0.520713985,0.077026387,-0.22984314
449829.8,6307273,1,/,Batalling,310,-0.05528745,0.567078923,0.57115826,0.040732618,0.734975901
450329.8,6307273,1,/,Batalling,325,0.445342947,0.461860473,0.554576874,0.192711386,-0.943521707
450829.8,6307273,1,/,Batalling,330,0.612219747,0.473701039,0.545631856,0.166246049,-0.754635046
451329.8,6307273,1,/,Batalling,330,0.612219747,0.583689741,0.587060213,0.034956975,0.99996002
